StudentID,CGPA,Internships,Projects,Workshops/Certifications,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,SSC_Marks,HSC_Marks,PlacementStatus,Company_Tier
7569,7.4,1,1,1,70,3.5,No,Yes,57,61,NotPlaced,
7570,8.7,2,3,2,76,4.3,Yes,Yes,82,83,Placed,Tier 2
7571,6.5,1,1,0,79,3.7,No,No,63,62,NotPlaced,
7572,8.4,1,3,2,70,3.8,Yes,No,75,86,NotPlaced,
7573,7.4,1,1,0,67,3.7,No,No,65,65,NotPlaced,
7574,7.4,0,1,0,63,4.2,No,Yes,58,66,NotPlaced,
7575,6.7,0,2,0,70,3.0,No,Yes,55,69,NotPlaced,
7576,8.3,2,3,2,90,4.4,Yes,Yes,90,84,Placed,Tier 2
7577,8.3,2,3,0,90,4.8,Yes,Yes,79,82,Placed,Tier 2
7578,6.5,1,2,0,60,4.3,No,No,55,70,NotPlaced,
7579,7.4,1,2,0,80,4.7,No,Yes,59,64,NotPlaced,
7580,7.1,0,1,0,90,4.5,Yes,No,79,78,NotPlaced,
7581,6.5,0,3,2,73,4.5,Yes,Yes,74,84,Placed,Tier 3
7582,8.6,2,3,2,90,4.5,Yes,Yes,79,84,Placed,Tier 1
7583,6.5,2,1,0,69,3.7,No,No,55,68,NotPlaced,
7584,8.5,1,3,0,90,4.5,Yes,Yes,74,83,Placed,Tier 1
7585,6.9,1,1,0,75,3.8,Yes,Yes,55,66,NotPlaced,
7586,6.5,1,1,2,84,4.5,No,Yes,78,68,NotPlaced,
7587,8.1,2,3,2,87,4.8,Yes,No,84,86,Placed,Tier 2
7588,7.5,0,1,1,70,4.4,No,No,55,66,NotPlaced,
7589,6.8,1,2,1,75,4.0,No,Yes,62,76,NotPlaced,
7590,7.9,1,0,3,90,4.8,Yes,Yes,68,88,NotPlaced,
7591,8.2,1,3,0,82,4.7,Yes,Yes,76,84,NotPlaced,
7592,7.7,1,1,0,75,4.0,No,Yes,61,71,Placed,Tier 2
7593,8.3,2,2,0,81,4.7,Yes,Yes,78,86,NotPlaced,
7594,6.8,0,2,0,78,4.1,No,Yes,57,88,NotPlaced,
7595,7.7,1,1,0,69,4.4,No,No,59,66,NotPlaced,
7596,6.5,2,1,3,83,4.5,Yes,Yes,55,68,NotPlaced,
7597,8.2,1,1,2,89,4.8,Yes,Yes,87,84,Placed,Tier 2
7598,7.0,1,1,2,83,4.8,Yes,Yes,83,80,Placed,Tier 2
7599,7.5,1,1,0,66,3.9,No,No,55,71,NotPlaced,
7600,7.3,1,1,0,60,3.2,No,No,61,70,NotPlaced,
7601,7.3,1,1,0,80,3.8,Yes,Yes,59,58,Placed,Tier 2
7602,7.0,1,2,1,61,4.0,No,Yes,70,65,NotPlaced,
7603,7.4,1,1,0,86,4.5,Yes,Yes,69,86,NotPlaced,
7604,6.7,1,3,1,86,4.8,Yes,Yes,75,80,Placed,Tier 3
7605,8.0,0,3,2,90,4.8,Yes,Yes,84,82,Placed,Tier 2
7606,8.0,2,3,2,80,4.8,Yes,No,72,63,Placed,Tier 2
7607,8.4,1,3,2,90,4.8,Yes,Yes,79,87,Placed,Tier 2
7608,7.6,1,1,0,69,4.0,No,Yes,59,65,NotPlaced,
7609,8.2,1,2,0,81,4.4,No,Yes,55,62,NotPlaced,
7610,7.5,1,1,0,71,4.0,No,No,63,64,NotPlaced,
7611,8.2,2,1,2,90,4.6,Yes,Yes,74,79,Placed,Tier 2
7612,8.1,0,2,0,77,3.8,Yes,Yes,84,62,NotPlaced,
7613,7.7,1,2,0,80,3.5,Yes,Yes,79,84,NotPlaced,
7614,7.4,1,2,0,74,4.5,No,Yes,70,68,Placed,Tier 2
7615,8.4,2,3,2,90,4.8,Yes,Yes,80,80,Placed,Tier 2
7616,7.4,1,1,0,74,3.9,No,Yes,55,69,NotPlaced,
7617,7.6,0,2,0,75,3.6,No,No,56,70,NotPlaced,
7618,7.7,1,2,0,81,4.4,No,Yes,75,83,NotPlaced,
7619,7.4,2,3,2,79,4.7,Yes,No,87,84,Placed,Tier 2
7620,7.7,1,2,0,80,4.0,No,Yes,57,67,NotPlaced,
7621,7.6,0,2,0,84,4.0,Yes,Yes,70,86,Placed,Tier 2
7622,8.5,1,3,2,90,4.7,Yes,Yes,69,86,Placed,Tier 1
7623,7.5,0,2,0,81,4.1,No,No,63,64,NotPlaced,
7624,7.4,1,1,1,73,4.2,Yes,No,66,87,NotPlaced,
7625,6.5,1,1,0,73,4.0,Yes,No,59,67,Placed,Tier 3
7626,8.3,2,1,2,75,3.9,No,No,55,64,NotPlaced,
7627,7.4,1,2,0,73,4.2,No,No,55,61,NotPlaced,
7628,8.7,1,3,2,80,4.1,Yes,Yes,70,88,Placed,Tier 2
7629,8.4,2,3,2,84,3.7,No,No,81,82,NotPlaced,
7630,7.6,0,1,0,75,4.2,Yes,No,55,59,NotPlaced,
7631,8.5,1,3,3,84,4.6,Yes,Yes,69,88,Placed,Tier 2
7632,7.5,1,1,0,71,3.7,No,Yes,73,71,NotPlaced,
7633,7.5,1,1,0,77,4.0,No,Yes,55,63,NotPlaced,
7634,7.6,0,2,0,70,3.8,No,Yes,63,69,NotPlaced,
7635,8.1,1,2,0,90,4.5,No,No,70,61,NotPlaced,
7636,7.7,1,2,1,80,4.4,No,Yes,81,57,NotPlaced,
7637,7.5,1,1,1,80,4.1,Yes,Yes,73,69,NotPlaced,
7638,8.5,1,2,0,87,4.3,Yes,Yes,72,83,Placed,Tier 1
7639,7.6,0,1,1,71,4.3,No,No,59,66,NotPlaced,
7640,6.5,0,1,1,69,3.9,No,No,55,62,NotPlaced,
7641,8.2,2,3,3,82,4.0,Yes,Yes,83,80,Placed,Tier 2
7642,6.9,1,2,0,70,4.8,Yes,Yes,78,88,NotPlaced,
7643,8.4,2,3,2,84,4.7,Yes,No,85,85,NotPlaced,
7644,7.6,1,2,2,76,4.5,Yes,Yes,80,85,Placed,Tier 2
7645,7.7,1,1,0,81,4.6,No,Yes,76,68,NotPlaced,
7646,8.0,1,2,2,90,4.7,Yes,Yes,77,88,NotPlaced,
7647,8.3,2,3,0,90,4.8,Yes,Yes,84,86,Placed,Tier 2
7648,8.3,2,3,2,90,4.8,Yes,Yes,86,85,Placed,Tier 2
7649,7.5,1,1,0,61,3.9,No,No,55,74,NotPlaced,
7650,8.3,1,3,2,89,3.4,Yes,Yes,77,85,Placed,Tier 2
7651,6.5,0,1,0,66,4.0,No,Yes,66,72,NotPlaced,
7652,8.6,1,1,2,90,4.7,Yes,Yes,76,85,Placed,Tier 1
7653,7.3,0,1,1,70,3.9,No,No,55,71,NotPlaced,
7654,8.2,2,3,2,87,4.8,Yes,Yes,83,83,Placed,Tier 2
7655,8.5,1,1,2,78,4.5,No,Yes,58,73,NotPlaced,
7656,7.7,0,2,0,74,4.2,No,Yes,55,71,NotPlaced,
7657,8.4,1,3,2,80,4.5,Yes,Yes,71,64,NotPlaced,
7658,8.6,1,1,2,90,4.7,Yes,Yes,87,66,Placed,Tier 1
7659,7.3,0,2,2,86,4.8,Yes,Yes,74,86,Placed,Tier 2
7660,8.3,0,3,3,89,4.8,Yes,Yes,74,74,Placed,Tier 2
7661,6.5,1,1,0,66,3.9,No,No,55,73,NotPlaced,
7662,6.8,0,1,0,72,4.2,No,No,55,69,NotPlaced,
7663,8.3,0,3,2,90,4.5,Yes,Yes,74,83,Placed,Tier 2
7664,8.5,1,2,0,81,4.4,Yes,Yes,79,75,Placed,Tier 2
7665,6.5,1,1,1,71,4.5,No,No,55,74,NotPlaced,
7666,7.9,2,3,2,83,4.5,Yes,Yes,72,84,NotPlaced,
7667,6.7,0,1,1,71,4.2,No,No,55,69,NotPlaced,
7668,8.1,1,1,0,70,4.3,Yes,Yes,76,69,NotPlaced,
7669,7.5,0,2,0,70,4.1,No,Yes,55,67,NotPlaced,
7670,6.7,0,2,1,71,3.7,No,No,55,67,NotPlaced,
7671,8.4,2,3,2,90,4.8,Yes,Yes,72,84,Placed,Tier 2
7672,6.7,2,1,0,78,4.4,No,Yes,56,62,NotPlaced,
7673,6.5,1,1,1,75,3.8,No,Yes,56,64,NotPlaced,
7674,6.5,1,2,0,71,4.0,Yes,Yes,75,74,NotPlaced,
7675,7.7,1,3,2,88,4.5,Yes,Yes,79,70,NotPlaced,
7676,7.3,0,3,1,82,3.8,No,No,84,62,NotPlaced,
7677,7.6,0,1,2,72,3.7,No,No,55,61,NotPlaced,
7678,6.8,1,1,1,73,3.9,No,Yes,78,67,NotPlaced,
7679,7.6,1,2,3,81,4.6,Yes,Yes,73,82,NotPlaced,
7680,6.5,1,2,0,61,4.0,No,No,56,61,NotPlaced,
7681,6.9,1,1,1,74,4.1,No,Yes,55,61,NotPlaced,
7682,6.8,1,1,0,74,4.3,No,Yes,59,67,Placed,Tier 3
7683,7.4,1,1,0,82,4.7,Yes,Yes,84,87,NotPlaced,
7684,8.2,2,3,1,90,3.9,Yes,Yes,76,82,Placed,Tier 2
7685,7.9,0,2,0,81,4.5,Yes,Yes,74,87,NotPlaced,
7686,6.7,1,2,1,81,4.5,Yes,Yes,71,83,Placed,Tier 3
7687,8.2,1,1,0,71,4.4,Yes,Yes,77,68,NotPlaced,
7688,7.6,1,1,1,71,3.8,No,No,62,71,NotPlaced,
7689,7.3,1,3,0,71,4.5,No,No,58,70,NotPlaced,
7690,8.4,1,2,2,73,4.3,Yes,No,71,79,Placed,Tier 2
7691,7.6,1,1,0,83,4.1,No,No,68,63,NotPlaced,
7692,6.5,0,1,1,70,4.4,No,Yes,55,62,NotPlaced,
7693,8.3,1,1,1,75,4.8,No,No,56,65,NotPlaced,
7694,8.2,2,1,2,90,4.5,Yes,No,66,83,NotPlaced,
7695,7.4,1,1,1,80,4.2,Yes,Yes,75,65,Placed,Tier 2
7696,8.1,2,3,0,79,4.8,Yes,Yes,70,82,NotPlaced,
7697,7.5,0,3,0,73,4.5,Yes,No,68,83,NotPlaced,
7698,6.6,0,1,1,71,3.4,No,No,56,70,NotPlaced,
7699,7.6,1,2,1,69,4.2,No,No,63,60,NotPlaced,
7700,7.5,1,2,1,85,4.8,No,Yes,61,84,NotPlaced,
7701,8.2,1,2,0,88,4.3,No,No,76,81,Placed,Tier 2
7702,8.4,1,1,2,76,4.6,Yes,Yes,74,85,NotPlaced,
7703,8.5,2,3,2,90,4.8,Yes,Yes,85,88,Placed,Tier 1
7704,6.8,1,1,0,74,4.0,Yes,No,62,83,NotPlaced,
7705,6.5,1,3,1,76,4.6,Yes,Yes,74,76,Placed,Tier 3
7706,8.0,1,2,0,78,4.8,No,Yes,79,70,NotPlaced,
7707,8.4,1,1,2,85,4.8,Yes,Yes,75,84,Placed,Tier 2
7708,6.6,1,1,1,85,4.1,Yes,Yes,80,85,NotPlaced,
7709,8.2,2,3,0,65,4.3,Yes,Yes,78,83,Placed,Tier 3
7710,7.7,1,1,2,83,4.5,Yes,Yes,71,82,Placed,Tier 2
7711,8.3,2,3,1,85,4.8,Yes,Yes,79,86,Placed,Tier 2
7712,6.5,1,1,0,67,4.0,No,No,60,67,NotPlaced,
7713,8.4,1,3,2,77,4.5,Yes,Yes,75,72,NotPlaced,
7714,8.3,1,3,0,84,4.6,Yes,Yes,71,80,Placed,Tier 2
7715,6.5,1,2,1,84,4.7,Yes,Yes,77,72,NotPlaced,
7716,7.6,0,2,0,84,4.4,No,Yes,55,69,NotPlaced,
7717,7.4,0,2,1,66,3.7,No,No,73,68,NotPlaced,
7718,8.2,1,2,2,69,4.0,Yes,No,58,63,NotPlaced,
7719,6.5,1,2,0,81,3.5,No,Yes,62,63,Placed,Tier 3
7720,8.8,1,2,0,76,4.2,Yes,No,61,67,NotPlaced,
7721,8.5,1,0,2,77,4.6,Yes,Yes,73,83,Placed,Tier 2
7722,8.3,1,2,0,78,4.6,Yes,Yes,74,60,NotPlaced,
7723,8.0,0,3,2,90,4.8,Yes,Yes,80,85,Placed,Tier 2
7724,8.5,2,3,0,86,4.6,Yes,Yes,69,85,Placed,Tier 1
7725,8.5,1,3,2,90,4.8,Yes,Yes,84,81,Placed,Tier 1
7726,8.1,1,3,2,81,4.5,No,Yes,70,85,NotPlaced,
7727,8.6,1,3,2,90,4.6,Yes,Yes,88,85,Placed,Tier 1
7728,8.2,2,3,2,90,4.7,Yes,No,81,87,Placed,Tier 2
7729,7.5,0,1,0,82,4.1,Yes,Yes,58,69,NotPlaced,
7730,8.3,2,3,0,90,4.8,Yes,Yes,75,86,Placed,Tier 2
7731,7.7,1,1,2,79,3.9,No,Yes,56,66,NotPlaced,
7732,7.4,1,1,1,73,4.8,Yes,Yes,61,69,NotPlaced,
7733,8.3,2,3,2,90,4.8,Yes,Yes,79,88,Placed,Tier 2
7734,7.4,1,1,0,75,4.5,No,Yes,57,66,Placed,Tier 2
7735,8.3,1,2,1,70,4.8,Yes,Yes,87,85,Placed,Tier 2
7736,6.6,0,1,1,64,4.6,Yes,Yes,64,71,NotPlaced,
7737,7.8,1,2,1,66,3.7,Yes,Yes,64,67,NotPlaced,
7738,6.6,0,3,1,90,4.4,No,Yes,55,71,NotPlaced,
7739,7.7,0,3,1,74,4.3,Yes,Yes,78,65,NotPlaced,
7740,7.4,1,1,0,80,3.4,No,No,55,63,NotPlaced,
7741,7.5,2,3,1,79,4.4,Yes,Yes,68,71,Placed,Tier 2
7742,8.4,1,3,3,90,4.8,Yes,Yes,76,86,Placed,Tier 2
7743,8.7,1,1,0,85,3.8,Yes,Yes,71,69,NotPlaced,
7744,8.4,1,2,0,82,4.5,Yes,Yes,76,85,NotPlaced,
7745,8.0,1,2,1,80,4.7,Yes,Yes,70,81,NotPlaced,
7746,7.5,0,1,1,70,3.9,No,Yes,55,69,NotPlaced,
7747,6.5,0,2,0,74,4.5,No,No,62,68,NotPlaced,
7748,6.7,0,1,1,76,3.9,No,Yes,55,65,NotPlaced,
7749,7.4,0,1,0,73,4.4,No,No,55,72,NotPlaced,
7750,8.4,2,3,1,83,4.4,Yes,Yes,77,79,NotPlaced,
7751,8.0,1,3,0,79,4.3,Yes,Yes,79,78,NotPlaced,
7752,8.7,2,3,0,82,4.1,Yes,Yes,72,79,Placed,Tier 2
7753,7.5,1,2,0,79,4.4,Yes,No,62,69,NotPlaced,
7754,7.4,1,2,1,82,3.9,No,Yes,55,70,NotPlaced,
7755,7.7,0,2,0,77,4.1,No,No,65,69,NotPlaced,
7756,7.6,0,3,0,85,4.7,Yes,Yes,70,75,Placed,Tier 2
7757,7.5,0,3,1,74,4.8,Yes,Yes,76,71,NotPlaced,
7758,8.1,1,3,0,76,4.0,Yes,Yes,75,73,Placed,Tier 2
7759,8.4,0,3,0,90,4.8,Yes,Yes,78,66,Placed,Tier 2
7760,7.5,1,1,1,60,4.8,Yes,Yes,75,70,NotPlaced,
7761,8.0,1,3,0,86,4.2,Yes,Yes,73,88,Placed,Tier 2
7762,7.5,1,1,0,67,4.1,No,No,57,67,NotPlaced,
7763,6.5,1,2,1,69,4.3,No,No,55,61,NotPlaced,
7764,8.4,0,1,2,80,4.0,Yes,Yes,62,85,Placed,Tier 2
7765,7.7,2,3,3,84,4.2,Yes,Yes,72,79,NotPlaced,
7766,8.0,1,3,0,90,4.8,Yes,Yes,72,88,Placed,Tier 2
7767,6.5,1,3,2,85,4.8,Yes,Yes,55,70,NotPlaced,
7768,6.8,0,1,0,60,3.9,No,No,67,61,NotPlaced,
7769,7.4,1,3,0,75,4.6,No,No,78,86,NotPlaced,
7770,7.7,1,1,1,73,4.0,No,Yes,58,67,NotPlaced,
7771,8.1,1,1,0,84,3.7,Yes,No,64,64,NotPlaced,
7772,7.9,2,1,0,75,3.4,Yes,Yes,55,63,NotPlaced,
7773,8.5,1,2,3,77,4.8,Yes,Yes,66,85,NotPlaced,
7774,8.3,1,2,0,75,3.8,No,Yes,55,67,NotPlaced,
7775,6.6,1,3,1,79,3.2,No,Yes,62,69,NotPlaced,
7776,8.6,2,3,2,90,4.8,Yes,Yes,85,81,Placed,Tier 1
7777,8.1,1,3,2,87,4.5,Yes,Yes,81,88,Placed,Tier 2
7778,6.5,1,2,0,76,3.8,No,Yes,62,68,NotPlaced,
7779,8.4,1,1,1,74,3.8,Yes,No,69,76,NotPlaced,
7780,8.1,1,3,2,78,3.7,Yes,Yes,73,83,Placed,Tier 2
7781,8.1,1,3,0,87,4.1,No,Yes,78,85,Placed,Tier 2
7782,8.0,1,3,2,90,4.8,Yes,Yes,77,88,Placed,Tier 2
7783,7.4,0,1,1,80,4.2,No,No,55,69,NotPlaced,
7784,8.2,1,3,2,90,4.4,Yes,Yes,71,81,Placed,Tier 2
7785,8.4,0,3,1,86,4.0,Yes,Yes,85,67,NotPlaced,
7786,7.3,0,1,2,74,4.0,No,No,69,73,NotPlaced,
7787,6.7,1,1,1,81,4.1,No,No,64,72,NotPlaced,
7788,6.5,0,2,1,72,3.0,No,Yes,59,76,NotPlaced,
7789,6.5,0,1,3,76,4.4,Yes,No,64,70,NotPlaced,
7790,7.9,2,1,1,70,4.7,No,No,61,63,NotPlaced,
7791,7.4,1,1,0,60,4.2,No,Yes,55,65,NotPlaced,
7792,7.3,1,1,1,71,4.4,No,Yes,69,72,NotPlaced,
7793,6.5,1,3,0,74,4.0,No,Yes,69,68,Placed,Tier 3
7794,6.5,1,1,0,66,4.2,No,No,78,62,NotPlaced,
7795,8.2,2,3,2,90,4.8,Yes,Yes,83,82,Placed,Tier 2
7796,8.5,2,3,2,90,4.8,Yes,Yes,83,85,Placed,Tier 1
7797,7.8,2,3,2,90,4.8,Yes,No,81,87,NotPlaced,
7798,7.5,1,1,0,76,4.7,No,No,55,64,NotPlaced,
7799,7.5,1,1,0,82,4.1,No,No,76,70,NotPlaced,
7800,6.9,1,3,0,81,4.6,Yes,Yes,62,76,Placed,Tier 3
7801,8.6,2,3,2,90,4.8,Yes,Yes,72,86,Placed,Tier 1
7802,8.5,2,3,1,84,4.4,Yes,Yes,87,84,Placed,Tier 2
7803,8.5,2,3,2,85,4.7,Yes,Yes,78,68,Placed,Tier 1
7804,8.1,1,2,1,86,4.8,Yes,Yes,69,85,Placed,Tier 2
7805,6.6,2,3,1,85,4.1,No,No,74,69,NotPlaced,
7806,8.2,1,1,2,79,4.7,Yes,Yes,67,86,Placed,Tier 2
7807,6.5,1,1,1,65,3.0,No,No,61,79,NotPlaced,
7808,7.5,1,2,3,73,3.5,No,Yes,55,66,NotPlaced,
7809,7.4,1,1,1,79,4.4,Yes,Yes,66,65,NotPlaced,
7810,7.2,1,1,0,61,4.4,No,Yes,57,77,NotPlaced,
7811,7.6,1,1,0,71,4.1,No,Yes,58,59,NotPlaced,
7812,8.4,1,1,1,79,4.1,No,No,59,66,NotPlaced,
7813,7.7,2,3,0,79,3.9,Yes,Yes,82,86,Placed,Tier 2
7814,7.7,2,3,0,90,4.6,Yes,No,55,80,NotPlaced,
7815,8.1,2,2,1,76,4.8,Yes,Yes,71,81,NotPlaced,
7816,8.5,1,3,2,90,4.7,Yes,Yes,75,81,Placed,Tier 1
7817,7.6,1,3,2,90,4.5,Yes,No,87,71,Placed,Tier 2
7818,7.4,1,3,1,87,4.6,No,No,69,83,NotPlaced,
7819,6.6,1,1,0,74,4.7,Yes,No,68,64,NotPlaced,
7820,8.3,2,3,2,90,4.8,Yes,Yes,87,81,NotPlaced,
7821,8.3,2,3,0,85,4.8,Yes,Yes,75,83,Placed,Tier 2
7822,8.0,2,3,2,90,4.8,Yes,Yes,80,87,Placed,Tier 2
7823,8.3,1,3,1,81,4.8,Yes,Yes,65,83,NotPlaced,
7824,7.8,1,2,0,79,4.4,Yes,Yes,71,81,NotPlaced,
7825,6.9,0,1,2,72,4.8,Yes,Yes,58,85,Placed,Tier 3
7826,7.8,1,1,1,67,3.5,No,No,60,70,NotPlaced,
7827,8.8,2,3,2,90,4.7,Yes,Yes,81,79,Placed,Tier 1
7828,7.5,0,2,0,67,3.1,No,No,55,70,NotPlaced,
7829,7.0,0,1,3,86,4.2,No,Yes,62,81,NotPlaced,
7830,8.4,1,1,0,75,3.7,Yes,No,59,65,NotPlaced,
7831,6.5,1,1,1,78,4.3,No,Yes,77,69,NotPlaced,
7832,7.4,1,2,2,80,3.9,No,Yes,77,88,Placed,Tier 2
7833,7.6,1,1,2,81,3.9,No,Yes,62,78,NotPlaced,
7834,6.5,1,2,0,78,4.7,No,Yes,76,72,NotPlaced,
7835,6.5,1,3,1,76,4.1,Yes,Yes,55,74,NotPlaced,
7836,6.5,1,1,0,78,4.4,No,Yes,66,74,NotPlaced,
7837,8.5,1,2,2,81,3.8,Yes,Yes,78,85,NotPlaced,
7838,6.5,1,1,0,78,4.4,No,No,64,68,NotPlaced,
7839,7.4,1,3,2,90,4.0,Yes,Yes,71,83,Placed,Tier 2
7840,7.7,1,1,1,71,4.2,No,No,71,59,NotPlaced,
7841,7.7,1,1,1,78,4.8,No,No,65,72,NotPlaced,
7842,6.5,1,3,1,70,4.2,Yes,Yes,69,71,NotPlaced,
7843,7.9,2,3,2,76,4.5,Yes,No,87,82,Placed,Tier 2
7844,8.0,2,3,2,79,4.8,Yes,Yes,85,85,Placed,Tier 2
7845,8.6,2,2,1,77,4.5,Yes,Yes,87,82,NotPlaced,
7846,7.5,0,1,1,83,4.4,No,Yes,59,66,NotPlaced,
7847,8.4,0,1,0,84,4.8,No,Yes,78,81,Placed,Tier 2
7848,7.2,2,3,0,86,4.8,Yes,Yes,81,82,Placed,Tier 2
7849,6.9,0,1,0,78,4.5,No,Yes,55,63,NotPlaced,
7850,8.0,1,3,0,82,3.8,No,No,55,66,NotPlaced,
7851,6.9,0,1,0,71,3.6,No,No,55,70,NotPlaced,
7852,7.9,0,2,1,72,4.3,Yes,Yes,60,72,NotPlaced,
7853,8.4,1,1,2,90,4.8,Yes,Yes,83,86,Placed,Tier 2
7854,8.4,1,3,2,90,4.8,Yes,Yes,75,87,Placed,Tier 2
7855,6.7,1,2,1,85,4.8,Yes,Yes,75,83,Placed,Tier 3
7856,8.0,0,3,2,86,4.3,Yes,Yes,81,88,Placed,Tier 2
7857,8.3,1,3,0,84,4.4,Yes,Yes,73,84,NotPlaced,
7858,8.1,1,3,1,78,4.1,Yes,Yes,66,73,NotPlaced,
7859,6.8,1,2,0,79,4.0,No,Yes,69,68,NotPlaced,
7860,7.5,1,3,0,78,4.5,Yes,Yes,75,82,NotPlaced,
7861,7.7,1,1,0,74,4.2,Yes,Yes,86,64,NotPlaced,
7862,8.0,2,3,2,86,4.8,Yes,Yes,78,85,Placed,Tier 2
7863,7.5,1,2,1,82,4.0,No,No,63,63,NotPlaced,
7864,6.6,1,3,1,82,4.6,No,Yes,59,87,NotPlaced,
7865,6.5,1,1,1,69,4.3,No,No,55,69,NotPlaced,
7866,8.3,1,2,2,89,4.8,Yes,Yes,75,83,Placed,Tier 2
7867,6.8,1,1,0,71,4.4,No,No,60,68,NotPlaced,
7868,8.1,1,1,1,79,4.5,No,No,62,67,NotPlaced,
7869,8.9,1,3,0,85,4.8,Yes,Yes,73,81,Placed,Tier 1
7870,8.3,2,3,2,90,4.7,Yes,Yes,77,81,Placed,Tier 2
7871,8.5,2,3,2,86,4.7,Yes,Yes,71,79,Placed,Tier 1
7872,7.8,1,1,0,83,3.8,No,Yes,69,66,NotPlaced,
7873,8.2,1,1,0,80,3.9,Yes,Yes,61,84,NotPlaced,
7874,7.9,1,2,2,87,3.6,Yes,No,80,88,Placed,Tier 2
7875,7.6,0,1,0,83,4.0,No,Yes,79,86,NotPlaced,
7876,7.3,0,1,0,75,3.4,No,No,55,70,NotPlaced,
7877,6.6,0,2,0,68,3.8,No,No,66,70,NotPlaced,
7878,8.5,1,2,0,87,4.0,Yes,Yes,78,70,Placed,Tier 1
7879,8.3,1,1,0,73,3.6,No,Yes,74,68,NotPlaced,
7880,7.4,1,2,1,73,4.0,No,Yes,60,67,NotPlaced,
7881,8.4,0,1,0,80,4.5,Yes,Yes,87,78,NotPlaced,
7882,8.5,2,1,0,83,4.7,No,Yes,70,71,NotPlaced,
7883,6.5,1,1,0,66,4.1,No,No,55,62,NotPlaced,
7884,7.5,1,3,1,87,4.6,Yes,Yes,81,86,Placed,Tier 2
7885,8.4,2,3,2,90,4.8,Yes,Yes,67,82,Placed,Tier 2
7886,7.6,1,3,2,72,4.8,Yes,Yes,75,70,NotPlaced,
7887,8.2,2,3,2,90,4.8,Yes,Yes,73,88,Placed,Tier 2
7888,6.5,1,3,2,84,4.5,No,Yes,70,75,Placed,Tier 3
7889,8.5,2,3,2,90,4.8,Yes,Yes,83,86,Placed,Tier 1
7890,7.6,1,1,1,73,3.7,No,No,55,72,NotPlaced,
7891,7.6,1,1,1,66,3.8,No,No,56,67,NotPlaced,
7892,8.1,2,3,2,90,4.8,Yes,Yes,85,88,Placed,Tier 2
7893,7.3,1,3,2,90,4.5,Yes,Yes,77,85,Placed,Tier 2
7894,6.6,2,3,0,77,4.4,Yes,Yes,78,76,Placed,Tier 3
7895,8.9,2,3,2,88,4.8,Yes,Yes,73,83,NotPlaced,
7896,7.9,2,2,1,90,4.8,Yes,Yes,82,87,Placed,Tier 2
7897,7.7,1,2,0,87,4.0,Yes,Yes,73,84,Placed,Tier 2
7898,7.1,1,1,1,64,4.5,No,No,66,64,NotPlaced,
7899,7.6,1,2,0,80,4.6,No,Yes,69,69,NotPlaced,
7900,7.9,1,3,0,71,3.9,Yes,Yes,55,72,NotPlaced,
7901,7.6,1,2,1,67,3.9,No,No,55,65,NotPlaced,
7902,8.0,1,2,0,90,4.5,Yes,Yes,75,83,NotPlaced,
7903,7.4,2,1,0,73,4.1,Yes,Yes,78,79,NotPlaced,
7904,6.5,0,1,1,68,3.5,No,Yes,62,69,NotPlaced,
7905,8.1,2,3,2,83,4.3,Yes,Yes,83,79,Placed,Tier 2
7906,8.2,1,3,2,83,4.4,Yes,Yes,77,85,Placed,Tier 2
7907,7.9,1,2,1,80,4.3,No,No,58,70,NotPlaced,
7908,7.8,2,3,2,90,4.7,Yes,Yes,85,82,Placed,Tier 2
7909,7.3,0,1,0,78,3.7,No,Yes,79,86,NotPlaced,
7910,8.1,1,2,2,86,4.8,Yes,Yes,76,85,Placed,Tier 2
7911,7.6,1,2,0,79,4.1,No,Yes,69,65,Placed,Tier 2
7912,7.6,1,2,1,68,4.0,Yes,Yes,70,65,NotPlaced,
7913,7.8,2,2,2,81,4.5,Yes,Yes,85,57,Placed,Tier 2
7914,7.6,0,2,0,69,4.2,No,No,55,63,NotPlaced,
7915,7.5,1,3,2,80,4.6,No,No,73,80,Placed,Tier 2
7916,8.0,1,3,3,85,4.7,Yes,Yes,79,84,NotPlaced,
7917,8.0,2,3,2,85,4.8,Yes,Yes,74,87,Placed,Tier 2
7918,8.3,0,3,1,73,4.4,Yes,Yes,76,75,NotPlaced,
7919,6.8,1,1,0,79,4.3,No,Yes,56,70,Placed,Tier 3
7920,7.2,1,3,2,84,4.4,Yes,Yes,88,85,NotPlaced,
7921,8.6,1,1,2,89,4.3,Yes,Yes,65,67,NotPlaced,
7922,7.5,2,1,3,79,3.4,Yes,No,90,64,NotPlaced,
7923,8.7,2,3,3,90,4.7,Yes,Yes,84,81,Placed,Tier 1
7924,6.6,0,2,1,67,4.2,No,Yes,55,66,NotPlaced,
7925,8.3,2,2,2,75,3.8,No,Yes,71,66,NotPlaced,
7926,7.6,1,1,0,74,3.8,No,No,55,72,NotPlaced,
7927,6.7,1,1,1,72,4.2,No,Yes,55,63,NotPlaced,
7928,6.7,1,2,1,86,4.8,Yes,Yes,59,86,Placed,Tier 3
7929,7.3,1,2,0,80,4.5,Yes,Yes,55,64,Placed,Tier 2
7930,8.5,1,2,2,77,4.3,Yes,Yes,80,77,Placed,Tier 2
